,Alter bei Riss,Geburt,Liga,Name,Position,Rissdatum,Rissdatum dezimal,Saison,Verein,Verletzungszeit,Webseite
1573,19,1998-10-04,derde-divisie-samstag,Kenneth Aninkora,Rechtsaußen                            ,2018-02-17,2018.1287671232876,17,Almere City FC II,359,https://www.transfermarkt.ch/kenneth-aninkora/verletzungen/spieler/456373
1574,21,1992-11-18,pko-ekstraklasa,Filip Malbasic,Rechtsaußen                            ,2014-10-23,2014.8027397260273,14,Lechia Gdansk,151,https://www.transfermarkt.ch/filip-malbasic/verletzungen/spieler/162652
1575,22,1994-09-28,2-liga,Oliver Pranjic,Linkes Mittelfeld                            ,2016-11-17,2016.868493150685,16,SV Horn,145,https://www.transfermarkt.ch/oliver-pranjic/verletzungen/spieler/181723
1576,22,1994-08-03,premier-league, Emerson,Linker Verteidiger                            ,2017-05-29,2017.4082191780822,17,AS Rom,157,https://www.transfermarkt.ch/emerson/verletzungen/spieler/181778
1577,19,1992-02-06,campeonato-brasileiro-serie-a, Dodô,Linker Verteidiger                            ,2011-11-16,2011.8657534246574,11,Esporte Clube Bahia,182,https://www.transfermarkt.ch/dodo/verletzungen/spieler/109038
1578,30,1984-10-20,premier-liga,Florent Sinama-Pongolle,Hängende Spitze                            ,2015-02-16,2015.1260273972603,14,FC Lausanne-Sport,226,https://www.transfermarkt.ch/florent-sinama-pongolle/verletzungen/spieler/4216
1579,28,1984-10-20,premier-liga,Florent Sinama-Pongolle,Hängende Spitze                            ,2013-03-18,2013.213698630137,12,FK Rostov,203,https://www.transfermarkt.ch/florent-sinama-pongolle/verletzungen/spieler/4216
1580,25,1988-05-17,1-hnl,Said Husejinovic,Offensives Mittelfeld                            ,2014-05-11,2014.358904109589,13,GNK Dinamo Zagreb,183,https://www.transfermarkt.ch/said-husejinovic/verletzungen/spieler/52314
1581,25,1988-05-17,1-hnl,Said Husejinovic,Offensives Mittelfeld                            ,2013-10-20,2013.7945205479452,13,GNK Dinamo Zagreb,173,https://www.transfermarkt.ch/said-husejinovic/verletzungen/spieler/52314
1582,22,1995-06-20,3-liga,Marius Gersbeck,Torwart                            ,2018-04-20,2018.3013698630136,17,VfL Osnabrück,277,https://www.transfermarkt.ch/marius-gersbeck/verletzungen/spieler/196382
1583,22,1985-07-29,eliteserien,Besart Berisha,Mittelstürmer                            ,2007-08-25,2007.6438356164383,07,FC Burnley,310,https://www.transfermarkt.ch/besart-berisha/verletzungen/spieler/17257
1584,31,1978-09-11,ligue-1,Laurent Courtois,Linkes Mittelfeld                            ,2010-05-06,2010.345205479452,09,Grenoble Foot 38,184,https://www.transfermarkt.ch/laurent-courtois/verletzungen/spieler/22403
1585,26,1992-01-31,serie-b,Filippo Scaglia,Innenverteidiger                            ,2018-05-05,2018.3424657534247,17,AS Cittadella,189,https://www.transfermarkt.ch/filippo-scaglia/verletzungen/spieler/163597
1586,30,1986-04-10,laliga,Augusto Fernández,Zentrales Mittelfeld                            ,2016-09-26,2016.7287671232878,16,Atlético Madrid,303,https://www.transfermarkt.ch/augusto-fernandez/verletzungen/spieler/39151
1587,29,1981-09-03,ligue-1,Fodé Mansare,Linksaußen                            ,2011-05-15,2011.3698630136987,10,FC Toulouse,184,https://www.transfermarkt.ch/fode-mansare/verletzungen/spieler/5710
1588,29,1982-04-01,super-lig,Róbert Vittek,Mittelstürmer                            ,2011-09-17,2011.704109589041,11,Trabzonspor,238,https://www.transfermarkt.ch/robert-vittek/verletzungen/spieler/3531
1589,26,1988-11-23,regionalliga-bayern,Sebastian Nachreiner,Innenverteidiger                            ,2015-07-29,2015.572602739726,15,SSV Jahn Regensburg,284,https://www.transfermarkt.ch/sebastian-nachreiner/verletzungen/spieler/109987
1590,26,1982-01-22,laliga2, Pere Martí,Defensives Mittelfeld                            ,2008-03-20,2008.2191780821918,07,FC Elche,184,https://www.transfermarkt.ch/pere-marti/verletzungen/spieler/15797
1591,25,1993-02-15,premier-league,Manuel Lanzini,Offensives Mittelfeld                            ,2018-06-08,2018.4328767123288,18,West Ham United,229,https://www.transfermarkt.ch/manuel-lanzini/verletzungen/spieler/135853
1592,27,1985-02-09,laliga2,José Antonio Espín,Innenverteidiger                            ,2012-12-04,2012.9150684931508,12,CD Guadalajara ,87 ,https://www.transfermarkt.ch/jose-antonio-espin/verletzungen/spieler/51500
1593,30,1981-12-15,egyptian-premier-league,Hossam Ghaly,Zentrales Mittelfeld                            ,2012-12-09,2012.9287671232876,12,El Ahly Kairo,182,https://www.transfermarkt.ch/hossam-ghaly/verletzungen/spieler/7448
1594,20,1999-05-08,ligue-2,Boris Moltenis,Innenverteidiger                            ,2019-07-17,2019.5397260273974,19,FC Sochaux-Montbéliard,0,https://www.transfermarkt.ch/boris-moltenis/verletzungen/spieler/594109
1595,23,1988-12-20,1-bundesliga,Adam Hlousek,Linker Verteidiger                            ,2012-04-02,2012.2520547945205,11,1.FC Nürnberg,276,https://www.transfermarkt.ch/adam-hlousek/verletzungen/spieler/62800
1596,22,1992-06-22,eredivisie,Sonny Stevens,Torwart                            ,2015-04-09,2015.2712328767122,14,FC Twente Enschede,340,https://www.transfermarkt.ch/sonny-stevens/verletzungen/spieler/160361
1597,26,1982-03-01,2-bundesliga,Mirko Casper,Rechter Verteidiger                            ,2008-04-17,2008.2931506849316,07,Alemannia Aachen,198,https://www.transfermarkt.ch/mirko-casper/verletzungen/spieler/3857
1598,24,1991-07-16,scottish-premiership,Mario Bilate,Mittelstürmer                            ,2015-09-30,2015.7397260273972,15,Dundee United FC,184,https://www.transfermarkt.ch/mario-bilate/verletzungen/spieler/176555
1599,25,1992-03-18,beloften-eerste-divisie,Maikel Verkoelen,Innenverteidiger                            ,2017-05-02,2017.3342465753424,17,Helmond Sport,276,https://www.transfermarkt.ch/maikel-verkoelen/verletzungen/spieler/83950
1600,25,1985-12-01,serie-a,Emiliano Viviano,Torwart                            ,2011-07-23,2011.5561643835617,11,FC Internazionale,181,https://www.transfermarkt.ch/emiliano-viviano/verletzungen/spieler/24316
1601,36,1979-09-18,j2-league,Junichi Inamoto,Defensives Mittelfeld                            ,2016-06-04,2016.4219178082192,15,Hokkaido Consadole Sapporo,245,https://www.transfermarkt.ch/junichi-inamoto/verletzungen/spieler/3568
1602,28,1990-03-27,serie-b,Antonino Ragusa,Linksaußen                            ,2018-12-17,2018.9506849315069,18,Hellas Verona,195,https://www.transfermarkt.ch/antonino-ragusa/verletzungen/spieler/102470
1603,24,1990-03-27,serie-a,Antonino Ragusa,Linksaußen                            ,2014-10-25,2014.8082191780823,14,Vicenza Calcio,131,https://www.transfermarkt.ch/antonino-ragusa/verletzungen/spieler/102470
1604,20,1987-06-12,laliga,Antonio Barragán,Rechter Verteidiger                            ,2008-04-20,2008.3013698630136,07,Deportivo La Coruna ,164,https://www.transfermarkt.ch/antonio-barragan/verletzungen/spieler/32522
1605,25,1987-04-04,laliga,McDonald Mariga,Defensives Mittelfeld                            ,2012-04-13,2012.282191780822,11,Parma FC,211,https://www.transfermarkt.ch/mcdonald-mariga/verletzungen/spieler/37124
1606,27,1990-01-11,super-league,Marco Schönbächler,Rechtes Mittelfeld                            ,2017-07-01,2017.495890410959,17,FC Zürich,257,https://www.transfermarkt.ch/marco-schonbachler/verletzungen/spieler/47528
1607,24,1995-01-30,scottish-championship,Andy Murdoch,Zentrales Mittelfeld                            ,2019-08-31,2019.6602739726027,19,Ayr United FC,0,https://www.transfermarkt.ch/andy-murdoch/verletzungen/spieler/183196
1608,21,1995-10-12,2-liga,Daniel Maderner,Mittelstürmer                            ,2017-08-31,2017.6602739726027,17,SC Wiener Neustadt,227,https://www.transfermarkt.ch/daniel-maderner/verletzungen/spieler/195741
1609,22,1995-12-16,liga-nos,Tyronne Ebuehi,Rechter Verteidiger                            ,2018-07-30,2018.5753424657535,18,Benfica Lissabon,355,https://www.transfermarkt.ch/tyronne-ebuehi/verletzungen/spieler/309944
1610,20,1998-03-16,keuken-kampioen-divisie,Savvas Mourgos,Zentrales Mittelfeld                            ,2018-10-25,2018.8082191780823,18,FC Dordrecht,268,https://www.transfermarkt.ch/savvas-mourgos/verletzungen/spieler/340323
1611,29,1988-04-01,regionalliga-west,Matthias Koch,Zentrales Mittelfeld                            ,2017-08-15,2017.6164383561643,17,FC Hard,213,https://www.transfermarkt.ch/matthias-koch/verletzungen/spieler/55750
1612,21,1988-04-01,2-liga,Matthias Koch,Zentrales Mittelfeld                            ,2009-08-02,2009.5808219178082,09,SC Rheindorf Altach,242,https://www.transfermarkt.ch/matthias-koch/verletzungen/spieler/55750
1613,19,1988-04-01,bundesliga,Matthias Koch,Zentrales Mittelfeld                            ,2007-06-25,2007.4794520547946,07,AKA Vorarlberg U19,190,https://www.transfermarkt.ch/matthias-koch/verletzungen/spieler/55750
1614,24,1992-04-10,challenge-league,Zivko Kostadinovic,Torwart                            ,2016-12-05,2016.9178082191781,16,FC Le Mont LS,207,https://www.transfermarkt.ch/zivko-kostadinovic/verletzungen/spieler/178277
1615,25,1993-11-11,relegation-ligue-1,Aleksandar Radovanovic,Innenverteidiger                            ,2018-11-30,2018.9041095890411,18,RC Lens,213,https://www.transfermarkt.ch/aleksandar-radovanovic/verletzungen/spieler/339501
1616,30,1987-12-13,league-one,Billy Clarke,Offensives Mittelfeld                            ,2017-12-16,2017.9479452054795,17,Charlton Athletic,328,https://www.transfermarkt.ch/billy-clarke/verletzungen/spieler/33248
1617,27,1989-08-29,ligue-1,Ronnie Schwartz,Mittelstürmer                            ,2017-02-19,2017.1342465753426,16,Waasland-Beveren,300,https://www.transfermarkt.ch/ronnie-schwartz/verletzungen/spieler/46007
1618,22,1993-04-25,serie-c-girone-c,Marco Schiavino,Innenverteidiger                            ,2015-10-31,2015.8246575342466,15,Paganese Calcio 1926,182,https://www.transfermarkt.ch/marco-schiavino/verletzungen/spieler/204497
1619,20,1995-01-06,beloften-eredivisie,Ewout Gouw,Offensives Mittelfeld                            ,2015-11-20,2015.876712328767,15,Vitesse Arnheim II,467,https://www.transfermarkt.ch/ewout-gouw/verletzungen/spieler/329651
1620,27,1991-05-20,premier-league,Florian Lejeune,Innenverteidiger                            ,2018-07-29,2018.572602739726,18,Newcastle United,155,https://www.transfermarkt.ch/florian-lejeune/verletzungen/spieler/127108
1621,24,1994-03-30,2-bundesliga,Jannik Bandowski,Linkes Mittelfeld                            ,2018-05-03,2018.33698630137,17,VfL Bochum,248,https://www.transfermarkt.ch/jannik-bandowski/verletzungen/spieler/189691
1622,18,1998-03-13,a-junioren-bundesliga-west,Janni Serra,Mittelstürmer                            ,2016-07-25,2016.5616438356165,16,Borussia Dortmund U19,278,https://www.transfermarkt.ch/janni-serra/verletzungen/spieler/294534
1623,30,1988-08-19,ligue-1,Kévin Monnet-Paquet,Linksaußen                            ,2019-02-18,2019.131506849315,18,AS Saint-Étienne,163,https://www.transfermarkt.ch/kevin-monnet-paquet/verletzungen/spieler/44045
1624,22,1994-11-26,laliga2,Ricardo Vaz,Rechtsaußen                            ,2017-10-23,2017.8027397260273,17,FC Reus Deportiu ,212,https://www.transfermarkt.ch/ricardo-vaz/verletzungen/spieler/304214
1625,25,1993-09-09,laliga,Pablo Insua,Innenverteidiger                            ,2019-02-10,2019.109589041096,18,FC Schalke 04,140,https://www.transfermarkt.ch/pablo-insua/verletzungen/spieler/171362
1626,22,1992-07-29,bundesliga,Mario Ebenhofer,Linkes Mittelfeld                            ,2015-05-25,2015.3972602739725,14,Transfermarkt,220,https://www.transfermarkt.ch/mario-ebenhofer/verletzungen/spieler/192530
1627,28,1980-10-08,2-bundesliga,Marinko Miletic,Innenverteidiger                            ,2008-11-25,2008.890410958904,08,Rot Weiss Ahlen,188,https://www.transfermarkt.ch/marinko-miletic/verletzungen/spieler/6882
1628,17,1997-11-15,jupiler-pro-league,Aaron Leya Iseka,Mittelstürmer                            ,2015-09-30,2015.7397260273972,15,RSC Anderlecht,217,https://www.transfermarkt.ch/aaron-leya-iseka/verletzungen/spieler/289587
1629,20,1997-06-25,serie-c-girone-b,Gianmarco Fabbri,Linker Verteidiger                            ,2017-10-02,2017.7452054794521,17,Alma Juventus Fano 1906,164,https://www.transfermarkt.ch/gianmarco-fabbri/verletzungen/spieler/339940
1630,23,1991-06-22,bundesliga, Lucas Galvão,Innenverteidiger                            ,2014-10-24,2014.805479452055,15,SC Austria Lustenau,202,https://www.transfermarkt.ch/lucas-galvao/verletzungen/spieler/104540
1631,29,1983-04-23,1-bundesliga,Leon Andreasen,Zentrales Mittelfeld                            ,2012-09-27,2012.731506849315,12,Hannover 96,207,https://www.transfermarkt.ch/leon-andreasen/verletzungen/spieler/22837
1632,24,1990-08-12,premier-league,Kwesi Appiah,Mittelstürmer                            ,2015-06-04,2015.4219178082192,14,Crystal Palace,496,https://www.transfermarkt.ch/kwesi-appiah/verletzungen/spieler/121223
1633,25,1989-02-03,1-bundesliga,Slobodan Rajkovic,Innenverteidiger                            ,2014-03-03,2014.172602739726,13,Hamburger SV,210,https://www.transfermarkt.ch/slobodan-rajkovic/verletzungen/spieler/35934
1634,27,1986-04-22,laliga, Sisinio,Offensives Mittelfeld                            ,2013-10-19,2013.7917808219179,13,CA Osasuna,224,https://www.transfermarkt.ch/sisinio/verletzungen/spieler/51713
1635,30,1984-08-07,laliga,Ángel Lafita,Linksaußen                            ,2014-12-22,2014.964383561644,14,FC Getafe,161,https://www.transfermarkt.ch/angel-lafita/verletzungen/spieler/35562
1636,26,1988-06-15,eredivisie,Donny Gorter,Zentrales Mittelfeld                            ,2014-12-12,2014.9369863013699,14,AZ Alkmaar,200,https://www.transfermarkt.ch/donny-gorter/verletzungen/spieler/56534
1637,25,1989-02-25,laliga,Hernán Pérez,Rechtsaußen                            ,2014-04-14,2014.2849315068493,13,Olympiakos Piräus,184,https://www.transfermarkt.ch/hernan-perez/verletzungen/spieler/73636
1638,30,1981-10-21,premier-league,Nemanja Vidic‎,Innenverteidiger                            ,2011-12-08,2011.9260273972602,11,Manchester United,175,https://www.transfermarkt.ch/nemanja-vidic-lrm-/verletzungen/spieler/19726
1639,29,1983-05-04,eredivisie,Robert Zwinkels,Torwart                            ,2012-11-15,2012.86301369863,12,ADO Den Haag,283,https://www.transfermarkt.ch/robert-zwinkels/verletzungen/spieler/33671
1640,24,1991-04-13,2-bundesliga,Daniel Ginczek,Mittelstürmer                            ,2016-02-15,2016.123287671233,16,VfB Stuttgart,213,https://www.transfermarkt.ch/daniel-ginczek/verletzungen/spieler/79501
1641,22,1991-04-13,1-bundesliga,Daniel Ginczek,Mittelstürmer                            ,2014-02-10,2014.109589041096,14,1.FC Nürnberg,217,https://www.transfermarkt.ch/daniel-ginczek/verletzungen/spieler/79501
1642,32,1976-09-06,premier-league,Ian Ashbee,Defensives Mittelfeld                            ,2009-08-18,2009.6246575342466,09,Hull City,256,https://www.transfermarkt.ch/ian-ashbee/verletzungen/spieler/36857
1643,29,1987-06-08,eliteserien,Javi Jiménez,Torwart                            ,2016-08-01,2016.5780821917808,16,SD Huesca ,271,https://www.transfermarkt.ch/javi-jimenez/verletzungen/spieler/69611
1644,26,1987-06-08,laliga,Diego Ifrán,Mittelstürmer                            ,2013-07-07,2013.5123287671233,13,Real Sociedad San Sebastián,178,https://www.transfermarkt.ch/diego-ifran/verletzungen/spieler/76701
1645,22,1987-06-08,laliga,Diego Ifrán,Mittelstürmer                            ,2010-03-19,2010.2164383561644,10,Danubio FC,210,https://www.transfermarkt.ch/diego-ifran/verletzungen/spieler/76701
1646,24,1988-08-18,laliga,Javi Álamo,Rechtsaußen                            ,2013-01-30,2013.0821917808219,12,Real Saragossa ,268,https://www.transfermarkt.ch/javi-alamo/verletzungen/spieler/164816
1647,23,1983-11-22,premier-league,Peter Ramage,Innenverteidiger                            ,2007-08-26,2007.6465753424657,07,Newcastle United,209,https://www.transfermarkt.ch/peter-ramage/verletzungen/spieler/28801
1648,27,1987-12-31,laliga, Fabri,Torwart                            ,2015-08-12,2015.6082191780822,15,Deportivo La Coruna ,327,https://www.transfermarkt.ch/fabri/verletzungen/spieler/45882
1649,26,1985-12-22,2-bundesliga,Enis Alushi,Zentrales Mittelfeld                            ,2012-09-27,2012.731506849315,12,1.FC Kaiserslautern,186,https://www.transfermarkt.ch/enis-alushi/verletzungen/spieler/17136
1650,20,1993-02-12,serie-c-girone-a,Giuseppe Messina,Torwart                            ,2013-12-01,2013.9068493150685,13,Aurora Pro Patria,182,https://www.transfermarkt.ch/giuseppe-messina/verletzungen/spieler/168199
